    0.3007314E+03    0.9603485E+02   -0.1099860E+00    0.2198534E+00   -0.9284140E-01
    0.2988126E+03    0.9641421E+02   -0.2032171E+00    0.3536262E-01   -0.7846460E-01
    0.2984826E+03    0.9615547E+02    0.1718023E+00   -0.1074542E+00    0.2282275E+00
    0.3007799E+03    0.9671652E+02   -0.1275866E-01    0.1636454E+00   -0.3001987E+00
    0.2992218E+03    0.9632074E+02   -0.9234196E-01    0.2888522E+00   -0.1115517E+00
    0.3034304E+03    0.9617791E+02    0.2814945E+00    0.2241156E+00   -0.2644446E+00
    0.2983345E+03    0.9674079E+02    0.5560391E-01   -0.4443246E-01    0.2904873E-02
    0.2977830E+03    0.9611734E+02   -0.1831108E+00   -0.7882441E-01    0.1376267E+00
    0.2992822E+03    0.9680423E+02   -0.2655331E+00    0.6467057E-01   -0.4085100E+00
    0.3039420E+03    0.9634677E+02   -0.1310598E+00   -0.2027642E-01    0.1356801E+00
    0.3021281E+03    0.9611043E+02   -0.9237093E-01   -0.1458509E+00   -0.9364833E-01
    0.3012587E+03    0.9679878E+02    0.2152401E+00   -0.1449416E+00   -0.2397900E-01
    0.2989791E+03    0.9619580E+02    0.2211975E+00   -0.1626561E+00   -0.3218585E-02
    0.2968134E+03    0.9636698E+02    0.1661481E+00    0.1720296E+00    0.2706365E+00
    0.3038487E+03    0.9600888E+02    0.1956202E+00   -0.2120217E-01    0.1768393E+00
    0.2961859E+03    0.9601402E+02   -0.2578247E+00    0.1067806E+00   -0.5529480E-01
    0.2986895E+03    0.9624899E+02    0.5282388E-01   -0.1001035E+00    0.4059774E-02
    0.3010205E+03    0.9657349E+02   -0.2244830E-01   -0.1777075E+00    0.1345800E+00
    0.2983998E+03    0.9653043E+02   -0.1940607E+00   -0.2454474E+00    0.5249139E-01
    0.3010943E+03    0.9667337E+02   -0.1024018E+00   -0.6202069E-01    0.3091359E+00
    0.3007587E+03    0.9637263E+02    0.2830735E-01   -0.1332674E+00   -0.1826411E+00
    0.3037550E+03    0.9666938E+02    0.1771946E+00    0.5011117E-01   -0.1419359E+00
    0.2981911E+03    0.9691438E+02    0.1144981E+00    0.4320587E-01   -0.2902880E+00
    0.3023643E+03    0.9636780E+02   -0.1497411E+00    0.5916896E-01   -0.7256945E-01
    0.3019695E+03    0.9615996E+02    0.3001691E+00   -0.4077189E+00   -0.2063530E-01
    0.2996394E+03    0.9622573E+02    0.1959389E-01    0.1428758E+00    0.2144046E+00
